Seg,mV
0.0,0.5260
0.0,0.6171
0.0,0.5165
0.0,0.5070
0.0,0.5165
0.0,0.4972
0.0,0.4840
0.0,0.4730
0.0,0.4759
0.0,0.4376
0.0,0.4342
0.0,0.4459
0.0,0.4742
0.0,0.5028
0.0,0.5197
0.0,0.5180
0.0,0.5280
0.0,0.5087
0.0,0.5177
0.0,0.5006
0.0,0.5121
0.0,0.5199
0.0,0.5101
0.0,0.5143
0.0,0.5106
0.0,0.5416
0.0,0.5104
0.0,0.5223
0.0,0.5070
0.0,0.4879
0.0,0.5026
0.0,0.5048
0.0,0.4879
0.0,0.5111
0.0,0.5162
0.0,0.5016
0.0,0.5062
0.0,0.5062
0.0,0.5065
0.0,0.4911
0.0,0.4967
0.0,0.5011
0.0,0.5118
0.0,0.5138
0.0,0.5062
0.0,0.4950
0.0,0.5258
0.0,0.6076
0.0,0.5121
0.0,0.5035
0.01,0.5065
0.01,0.4879
0.01,0.4869
0.01,0.4679
0.01,0.4674
0.01,0.4525
0.01,0.4334
0.01,0.4322
0.01,0.4742
0.01,0.5072
0.01,0.5368
0.01,0.5260
0.01,0.5355
0.01,0.5206
0.01,0.5187
0.01,0.5231
0.01,0.5197
0.01,0.5189
0.01,0.5211
0.01,0.5250
0.01,0.5236
0.01,0.5192
0.01,0.5182
0.01,0.5160
0.01,0.5116
0.01,0.5126
0.01,0.5062
0.01,0.5118
0.01,0.5111
0.02,0.5170
0.04,0.5070
0.07,0.5070
0.09,0.5109
0.12,0.5079
0.14,0.5001
0.17,0.4864
0.19,0.4882
0.22,0.4874
0.24,0.5116
0.27,0.5099
0.3,0.5121
0.32,0.5121
0.35,0.4908
0.37,0.5746
0.4,0.5294
0.42,0.4974
0.45,0.4945
0.47,0.4899
0.5,0.4860
0.52,0.4781
0.55,0.4703
0.57,0.4559
0.6,0.4459
0.63,0.4352
0.65,0.4496
0.68,0.4894
0.7,0.5140
0.73,0.5285
0.75,0.5263
0.78,0.5275
0.8,0.5197
0.83,0.5197
0.85,0.5272
0.88,0.5316
0.91,0.5214
0.93,0.5221
0.96,0.5231
0.98,0.5245
1.01,0.5206
1.03,0.5270
1.06,0.5118
1.08,0.5160
1.11,0.5236
1.13,0.5201
1.16,0.5143
1.18,0.5123
1.21,0.5143
1.24,0.5123
1.26,0.4943
1.29,0.4925
1.31,0.5033
1.34,0.5087
1.36,0.5177
1.39,0.5172
1.41,0.5067
1.44,0.5180
1.46,0.6100
1.49,0.5158
1.51,0.5011
1.54,0.4852
1.57,0.4813
1.59,0.4781
1.62,0.4759
1.64,0.4642
1.67,0.4562
1.69,0.4386
1.72,0.4200
1.74,0.4669
1.77,0.5082
1.79,0.5280
1.82,0.5260
1.85,0.5270
1.87,0.5248
1.9,0.5236
1.92,0.5219
1.95,0.5265
1.97,0.5275
2.0,0.5294
2.02,0.5148
2.05,0.5280
2.07,0.5150
2.1,0.5253
2.12,0.5228
2.15,0.5241
2.18,0.5177
2.2,0.5177
2.23,0.5109
2.25,0.5045
2.28,0.5070
2.3,0.5092
2.33,0.5092
2.35,0.5055
2.38,0.5131
2.4,0.5004
2.43,0.5131
2.45,0.5040
2.48,0.5067
2.51,0.4835
2.53,0.4850
2.56,0.4823
2.58,0.5062
2.61,0.5070
2.63,0.5187
2.66,0.5040
2.68,0.5079
2.71,0.6027
2.73,0.5021
2.76,0.4984
2.79,0.4833
2.81,0.4886
2.84,0.4825
2.86,0.4694
2.89,0.4615
2.91,0.4523
2.94,0.4317
2.96,0.4398
2.99,0.4618
3.01,0.5016
3.04,0.5219
3.06,0.5311
3.09,0.5250
3.12,0.5265
3.14,0.5255
3.17,0.5177
3.19,0.5265
3.22,0.5304
3.24,0.5263
3.27,0.5219
3.29,0.5192
3.32,0.5248
3.34,0.5192
3.37,0.5099
3.39,0.5165
3.42,0.5170
3.45,0.5128
3.47,0.5170
3.5,0.5045
3.52,0.5131
3.55,0.5126
3.57,0.5204
3.6,0.5162
3.62,0.5094
3.65,0.5148
3.67,0.5094
3.7,0.5031
3.73,0.5043
3.75,0.5106
3.78,0.5126
3.8,0.4986
3.83,0.5009
3.85,0.4972
3.88,0.5079
3.9,0.5128
3.93,0.5109
3.95,0.4994
3.98,0.4918
4.0,0.5626
4.03,0.5282
4.06,0.4825
4.08,0.5001
4.11,0.4889
4.13,0.4857
4.16,0.4747
4.18,0.4730
4.21,0.4506
4.23,0.4415
4.26,0.4356
4.28,0.4525
4.31,0.4869
4.33,0.5221
4.36,0.5282
4.39,0.5255
4.41,0.5328
4.44,0.5258
4.46,0.5248
4.49,0.5243
4.51,0.5282
4.54,0.5263
4.56,0.5265
4.59,0.5241
4.61,0.5314
4.64,0.5258
4.67,0.5277
4.69,0.5199
4.72,0.5216
4.74,0.5170
4.77,0.5260
4.79,0.5233
4.82,0.5184
4.84,0.5143
4.87,0.5084
4.89,0.5170
4.92,0.5082
4.94,0.5153
4.97,0.5138
5.0,0.5150
5.02,0.5126
5.05,0.5140
5.07,0.5101
5.1,0.5084
5.12,0.4867
5.15,0.4945
5.17,0.5082
5.2,0.5050
5.22,0.5143
5.25,0.5035
5.27,0.4882
5.3,0.5729
5.33,0.5219
5.35,0.4986
5.38,0.4930
5.4,0.4864
5.43,0.4869
5.45,0.4774
5.48,0.4698
5.5,0.4571
5.53,0.4386
5.55,0.4330
5.58,0.4532
5.61,0.4852
5.63,0.5275
5.66,0.5267
5.68,0.5304
5.71,0.5201
5.73,0.5248
5.76,0.5221
5.78,0.5282
5.81,0.5236
5.83,0.5189
5.86,0.5219
5.88,0.5238
5.91,0.5248
5.94,0.5258
5.96,0.5228
5.99,0.5189
6.01,0.5204
6.04,0.5177
6.06,0.5209
6.09,0.5101
6.11,0.5160
6.14,0.5138
6.16,0.5092
6.19,0.5082
6.21,0.5089
6.24,0.5087
6.27,0.5099
6.29,0.5055
6.32,0.5114
6.34,0.5121
6.37,0.5136
6.39,0.5079
6.42,0.4886
6.44,0.4847
6.47,0.4913
6.49,0.5084
6.52,0.5087
6.55,0.5189
6.57,0.5055
6.6,0.5116
6.62,0.6020
6.65,0.5138
6.67,0.4935
6.7,0.4908
6.72,0.4864
6.75,0.4811
6.77,0.4789
6.8,0.4681
6.82,0.4496
6.85,0.4327
6.88,0.4305
6.9,0.4632
6.93,0.5140
6.95,0.5250
6.98,0.5304
7.0,0.5258
7.03,0.5280
7.05,0.5216
7.08,0.5187
7.1,0.5197
7.13,0.5199
7.16,0.5228
7.18,0.5306
7.21,0.5199
7.23,0.5277
7.26,0.5206
7.28,0.5219
7.31,0.5231
7.33,0.5172
7.36,0.5245
7.38,0.5140
7.41,0.5150
7.43,0.5143
7.46,0.5084
7.49,0.5084
7.51,0.5001
7.54,0.4923
7.56,0.5023
7.59,0.5033
7.61,0.5150
7.64,0.5101
7.66,0.5026
7.69,0.5204
7.71,0.6022
7.74,0.5014
7.76,0.4889
7.79,0.4825
7.82,0.4828
7.84,0.4747
7.87,0.4681
7.89,0.4535
7.92,0.4535
7.94,0.4300
7.97,0.4339
7.99,0.4777
8.02,0.5070
8.04,0.5280
8.07,0.5309
8.09,0.5314
8.12,0.5243
8.15,0.5314
8.17,0.5199
8.2,0.5243
8.22,0.5167
8.25,0.5219
8.27,0.5189
8.3,0.5189
8.32,0.5243
8.35,0.5260
8.37,0.5197
8.4,0.5201
8.43,0.5189
8.45,0.5228
8.48,0.5184
8.5,0.5167
8.53,0.5180
8.55,0.5165
8.58,0.5128
8.6,0.5158
8.63,0.5131
8.65,0.5065
8.68,0.5109
8.7,0.5082
8.73,0.5021
8.76,0.5072
8.78,0.5004
8.81,0.4982
8.83,0.5011
8.86,0.4894
8.88,0.5031
8.91,0.5079
8.93,0.5082
8.96,0.5084
8.98,0.4928
9.01,0.5221
9.03,0.6042
9.06,0.5023
9.09,0.4965
9.11,0.4933
9.14,0.4860
9.16,0.4830
9.19,0.4808
9.21,0.4664
9.24,0.4545
9.26,0.4457
9.29,0.4376
9.31,0.4672
9.34,0.5016
9.37,0.5277
9.39,0.5216
9.42,0.5272
9.44,0.5241
9.47,0.5236
9.49,0.5170
9.52,0.5248
9.54,0.5219
9.57,0.5123
9.59,0.5226
9.62,0.5228
9.64,0.5245
9.67,0.5214
9.7,0.5243
9.72,0.5116
9.75,0.5143
9.77,0.5101
9.8,0.5270
9.82,0.5140
9.85,0.5106
9.87,0.5045
9.9,0.5045
9.92,0.5126
9.95,0.5040
9.97,0.5077
10.0,0.5040
