Seg,mV
0.05038428,0.03942931258106355
0.05044961,0.039414053559166856
0.06437492,0.03939879453727016
0.06442738,0.039337758449683374
0.07834101,0.039337758449683374
0.07836962,0.03930724040588998
0.07839561,0.039291981383993285
0.07841873,0.03396658274204623
0.08833361,0.023804074158846417
0.08836985,0.03834592202639811
0.0973289,0.0383764400701915
0.09735465,0.023758297093156328
0.11043143,0.034866865033951325
0.12034154,0.0401007095445182
0.13343358,0.02459754329747463
0.13351154,0.03204394598306248
0.13356781,0.041886015106431675
0.13361859,0.027527275501640344
0.13366771,0.02896162355992981
0.14336705,0.04217593652246891
0.15256548,0.031403067063401235
0.15267539,0.026382848859388113
0.17669487,0.04213015945677882
0.17685223,0.03573662928206302
0.17693043,0.026245517662317846
0.20076609,0.04040588998245213
0.20090318,0.039719233997100784
0.20098042,0.026581216144045166
0.20105004,0.03807125963225757
0.20350003,0.04324406805523766
0.20358992,0.02780193789578088
0.20363522,0.035660334172579536
0.20367789,0.045517662317845424
0.21885967,0.02989242389562829
0.21899557,0.03129625391012436
0.23285484,0.04602121004043641
0.23299146,0.034195468070496685
0.25369716,0.02725261310749981
0.25381804,0.04029907682917525
0.25389242,0.03511100938429847
0.25686932,0.025192645151445793
0.2570219,0.03894102388036927
0.26489568,0.03727779049362936
0.26501536,0.022461280231937133
0.27887726,0.034317540245670256
0.27899718,0.03848325322346838
0.29286551,0.022171358815899902
0.2929852,0.030457007705806057
0.30670714,0.04046692607003891
0.30682564,0.025574120698863202
0.30690193,0.026581216144045166
0.30697012,0.03955138475623712
0.30703974,0.0277103837644007
0.32391405,0.023422598611429007
0.32403231,0.03920042725261311
0.3329947,0.03179980163271534
0.33313537,0.022278171969176776
0.35677695,0.03723201342793927
0.35691476,0.03521782253757534
0.35698891,0.021377889677271687
0.35705972,0.034317540245670256
0.36399722,0.03875791561760891
0.36411715,0.023422598611429007
0.37018776,0.03031967650873579
0.37893939,0.0396429388876173
0.37906075,0.025726710917830166
0.38801312,0.027649347676813915
0.38813233,0.03926146334019989
0.41172552,0.027344167238879988
0.41184521,0.025146868085755704
0.41191888,0.04072632944228275
0.41198754,0.0319829098954757
0.42185903,0.02264438849469749
0.42197752,0.03759822995345998
0.42980599,0.035156786449988556
0.42992401,0.020645456626230258
0.43135977,0.033539330128938734
0.44742131,0.038788433661402305
0.44744754,0.022827496757457846
0.47241879,0.03010605020218204
0.47244263,0.03953612573434043
0.47246456,0.024780651560234988
0.47248673,0.027267872129396506
0.4784162,0.04043640802624552
0.47844124,0.026855878538185704
0.4924171,0.02255283436331731
0.49244189,0.03877317463950561
0.49247408,0.03268482490272374
0.51050615,0.02272068360418097
0.51557446,0.03706416418707561
0.51565361,0.0345616845960174
0.54038024,0.020752269779507133
0.54045749,0.03396658274204623
0.54637265,0.03826962691691463
0.54643941,0.02247653925383383
