Seg,mV
0.05536,0.03164721141374838
0.05548,0.03170824750133516
0.07929,0.031692988479438466
0.07935,0.03172350652323186
0.07939,0.031738765545128556
0.07944,0.031738765545128556
0.07948,0.031692988479438466
0.07952,0.03143358510719463
0.08931,0.03091477836270695
0.08936,0.03179980163271534
0.11322,0.031906614785992216
0.11325,0.03143358510719463
0.11328,0.03163195239185168
0.12322,0.03146410315098802
0.13222,0.03100633249408713
0.13227,0.03137254901960784
0.13727,0.031860837720302126
0.13735,0.031280994888227664
0.14428,0.03150988021667811
0.14436,0.03167772945754177
0.1589,0.03100633249408713
0.15902,0.031036850537880523
0.18276,0.03179980163271534
0.1829,0.031494621194781414
0.18298,0.03100633249408713
0.20564,0.03146410315098802
0.2058,0.03143358510719463
0.20588,0.030975814450293737
0.20595,0.031403067063401235
0.22962,0.031784542610818645
0.22978,0.03137254901960784
0.22986,0.03146410315098802
0.22993,0.031692988479438466
0.23,0.03137254901960784
0.23007,0.03138780804150454
0.24482,0.03193713282978561
0.24498,0.0315556572823682
0.24506,0.031097886625467308
0.25076,0.031998168917372394
0.25089,0.03150988021667811
0.25976,0.031021591515983826
0.25988,0.03163195239185168
0.2738,0.03170824750133516
0.27392,0.03105210955977722
0.27979,0.03176928358892195
0.27991,0.03172350652323186
0.29378,0.031067368581673915
0.2939,0.03150988021667811
0.307,0.032074464026855876
0.30712,0.03134203097581445
0.30723,0.03137254901960784
0.31577,0.031952391851682305
0.3159,0.031280994888227664
0.33361,0.03134203097581445
0.33373,0.032074464026855876
0.3338,0.031525139238574806
0.33387,0.03141832608529793
0.35866,0.03187609674219882
0.35879,0.03179980163271534
0.35887,0.031189440756847486
0.35894,0.03187609674219882
0.37367,0.03193713282978561
0.37381,0.031097886625467308
0.37388,0.031494621194781414
0.38383,0.03204394598306248
0.38395,0.031326771953917754
0.3928,0.03137254901960784
0.39292,0.031830319676508734
0.4073,0.03125047684443427
0.40733,0.031036850537880523
0.42965,0.031830319676508734
0.42968,0.03150988021667811
0.4297,0.031097886625467308
0.42972,0.03146410315098802
0.43127,0.031280994888227664
0.43129,0.031189440756847486
0.44026,0.031906614785992216
0.44927,0.031738765545128556
0.4493,0.031113145647364004
0.46326,0.03143358510719463
0.46328,0.031906614785992216
0.47788,0.03138780804150454
0.47802,0.03143358510719463
0.48534,0.031830319676508734
0.48537,0.031067368581673915
0.49127,0.03105210955977722
0.49129,0.03167772945754177
0.50027,0.0315403982604715
0.5003,0.031021591515983826
0.52024,0.031738765545128556
0.52033,0.031662470435645074
0.52039,0.0311284046692607
0.53422,0.03187609674219882
0.54625,0.03175402456702525
0.54633,0.031097886625467308
0.54636,0.03125047684443427
0.5464,0.031830319676508734
0.55623,0.0311284046692607
0.5563,0.03125047684443427
0.55636,0.03184557869840543
0.57023,0.031280994888227664
0.57026,0.031036850537880523
0.58524,0.031570916304264895
0.5853,0.03131151293202106
0.60023,0.031097886625467308
0.60029,0.031860837720302126
0.62323,0.03181506065461204
0.62328,0.031113145647364004
0.62332,0.031692988479438466
0.62335,0.031830319676508734
0.63527,0.031280994888227664
0.63533,0.031403067063401235
0.66028,0.031570916304264895
0.66034,0.03091477836270695
0.66038,0.03117418173495079
0.66829,0.03170824750133516
0.66835,0.03143358510719463
0.66839,0.03131151293202106
0.66843,0.031830319676508734
0.68124,0.03125047684443427
0.68129,0.03125047684443427
0.68132,0.03179980163271534
0.68136,0.03170824750133516
0.69224,0.031097886625467308
0.6923,0.03143358510719463
0.70025,0.03164721141374838
0.70032,0.031158922713054094
0.70527,0.031326771953917754
0.72029,0.031692988479438466
0.72036,0.031021591515983826
0.73427,0.031097886625467308
0.73435,0.03192187380788891
0.74025,0.03158617532616159
0.7403,0.031158922713054094
0.74827,0.031692988479438466
0.74833,0.031403067063401235
0.75727,0.03100633249408713
0.75734,0.03158617532616159
0.77027,0.0315403982604715
0.77034,0.03091477836270695
0.77726,0.0315403982604715
0.80022,0.031952391851682305
0.80025,0.031326771953917754
0.80027,0.03158617532616159
0.80029,0.031998168917372394
0.8032,0.031143663691157397
0.81722,0.031036850537880523
0.81728,0.03176928358892195
0.81733,0.03129625391012436
0.82322,0.0311284046692607
0.82325,0.031860837720302126
0.84623,0.03146410315098802
0.84626,0.031067368581673915
0.85624,0.031830319676508734
0.85628,0.031616693369954985
0.86322,0.03105210955977722
0.86328,0.031738765545128556
0.87124,0.03193713282978561
0.87129,0.03125047684443427
0.87925,0.03158617532616159
0.87931,0.03187609674219882
0.89227,0.03137254901960784
0.89233,0.03141832608529793
0.91626,0.031570916304264895
0.9163,0.031067368581673915
0.91634,0.031097886625467308
0.91924,0.03170824750133516
0.9193,0.031525139238574806
0.92628,0.03137254901960784
0.92634,0.03175402456702525
0.93627,0.03143358510719463
0.93633,0.03083848325322347
0.95128,0.03141832608529793
0.95133,0.03181506065461204
0.96425,0.031189440756847486
0.96429,0.03134203097581445
0.97426,0.031616693369954985
0.97431,0.031326771953917754
0.97435,0.03137254901960784
0.98222,0.03181506065461204
0.98227,0.03146410315098802
0.99631,0.03131151293202106
0.99636,0.03187609674219882
1.00124,0.03158617532616159
1.0013,0.03091477836270695
1.02526,0.031570916304264895
1.02533,0.031616693369954985
1.02537,0.031021591515983826
1.0254,0.031738765545128556
1.04025,0.031906614785992216
1.04031,0.03134203097581445
1.04423,0.031494621194781414
1.04925,0.03175402456702525
1.04929,0.031021591515983826
1.05925,0.031326771953917754
1.0593,0.032028686961165787
1.08127,0.0315556572823682
1.08133,0.03117418173495079
1.08137,0.03179980163271534
1.0814,0.031326771953917754
1.09734,0.030975814450293737
1.09741,0.03181506065461204
1.1013,0.031738765545128556
1.10136,0.03125047684443427
1.10826,0.031616693369954985
1.11524,0.03158617532616159
1.11528,0.03091477836270695
1.12951,0.031280994888227664
1.15226,0.031738765545128556
1.15232,0.03137254901960784
1.15237,0.03146410315098802
1.16129,0.03170824750133516
1.16133,0.031158922713054094
1.17123,0.03129625391012436
1.18326,0.0319829098954757
1.18332,0.03147936217288472
1.18337,0.03100633249408713
1.19729,0.03175402456702525
1.19735,0.03167772945754177
1.1974,0.031204699778744183
1.19744,0.031692988479438466
1.19748,0.031860837720302126
1.21522,0.031097886625467308
1.21525,0.031494621194781414
1.22623,0.03176928358892195
1.22626,0.03125047684443427
1.22628,0.03131151293202106
1.24123,0.031784542610818645
1.24129,0.0315556572823682
1.24132,0.031326771953917754
1.24625,0.03181506065461204
1.2463,0.031738765545128556
1.26127,0.031143663691157397
1.26133,0.03163195239185168
1.28427,0.03167772945754177
1.28433,0.0311284046692607
1.28437,0.031662470435645074
1.28441,0.03175402456702525
1.28725,0.031189440756847486
1.2873,0.031448844129091325
1.30023,0.03170824750133516
1.30029,0.031158922713054094
1.30033,0.03138780804150454
1.31624,0.03167772945754177
1.31629,0.031097886625467308
1.33933,0.031036850537880523
1.3394,0.031738765545128556
1.33945,0.03137254901960784
1.3395,0.031021591515983826
1.34668,0.03158617532616159
1.34675,0.031448844129091325
1.35977,0.0307011520561532
1.35989,0.031692988479438466
1.36883,0.031525139238574806
1.36898,0.030945296406500344
1.37783,0.031448844129091325
1.40065,0.031738765545128556
1.40079,0.03105210955977722
1.40087,0.031448844129091325
1.40094,0.03163195239185168
1.40376,0.031189440756847486
1.40388,0.03137254901960784
1.41837,0.03167772945754177
1.41841,0.031158922713054094
1.42376,0.030945296406500344
1.42388,0.0315403982604715
1.43675,0.03131151293202106
1.43687,0.030930037384603648
1.45075,0.0315556572823682
1.4574,0.03163195239185168
1.45743,0.031158922713054094
1.47031,0.03143358510719463
1.47034,0.03192187380788891
1.47036,0.03134203097581445
1.48076,0.03131151293202106
1.48092,0.031906614785992216
1.48973,0.03131151293202106
1.48987,0.03105210955977722
1.50372,0.03175402456702525
1.50386,0.03134203097581445
1.52751,0.031097886625467308
1.52764,0.03164721141374838
1.52772,0.03181506065461204
1.55254,0.031189440756847486
1.55264,0.03150988021667811
1.55269,0.031784542610818645
1.55273,0.031097886625467308
1.55973,0.031326771953917754
1.55986,0.03193713282978561
1.56882,0.031067368581673915
1.56896,0.031067368581673915
1.5824,0.031738765545128556
1.58248,0.031326771953917754
1.58253,0.031158922713054094
1.59564,0.03163195239185168
1.59576,0.031021591515983826
1.59585,0.031021591515983826
1.59592,0.031616693369954985
1.60576,0.031692988479438466
1.60589,0.03108262760357061
1.61173,0.03164721141374838
1.61185,0.03158617532616159
1.62574,0.030853742275120166
1.62586,0.03131151293202106
1.63977,0.03189135576409552
1.63989,0.031097886625467308
1.64857,0.031158922713054094
1.66187,0.03150988021667811
1.662,0.03108262760357061
1.66342,0.031021591515983826
1.66346,0.03158617532616159
1.67256,0.031204699778744183
1.67264,0.03108262760357061
1.68107,0.031494621194781414
1.68123,0.03138780804150454
1.68954,0.030899519340810255
1.68966,0.031494621194781414
1.71373,0.03163195239185168
1.7139,0.03096055542839704
1.71398,0.03131151293202106
1.71533,0.031952391851682305
1.71538,0.03137254901960784
1.73332,0.031403067063401235
1.73335,0.03167772945754177
1.73586,0.03137254901960784
1.73598,0.03125047684443427
1.75008,0.031662470435645074
1.75026,0.031448844129091325
1.76377,0.031021591515983826
1.76389,0.03138780804150454
1.77691,0.031616693369954985
1.77703,0.031143663691157397
1.7771,0.0315556572823682
1.78052,0.031692988479438466
1.79173,0.03096055542839704
1.79187,0.03131151293202106
1.79195,0.031906614785992216
1.80538,0.031189440756847486
1.80542,0.031189440756847486
1.81241,0.03179980163271534
1.83544,0.03146410315098802
1.83556,0.03137254901960784
1.8356,0.03192187380788891
1.83565,0.031494621194781414
1.83569,0.031204699778744183
1.85054,0.031570916304264895
1.85068,0.031448844129091325
1.85976,0.031067368581673915
1.85991,0.03163195239185168
1.86978,0.03181506065461204
1.8699,0.03105210955977722
1.88384,0.03121995880064088
1.88398,0.031830319676508734
1.90643,0.031189440756847486
1.90655,0.031143663691157397
1.90875,0.03172350652323186
1.90889,0.03158617532616159
1.90896,0.031189440756847486
1.91476,0.03167772945754177
1.91488,0.03125047684443427
1.92885,0.030975814450293737
1.92899,0.03187609674219882
1.93475,0.03172350652323186
1.93487,0.031036850537880523
1.95877,0.031494621194781414
1.95889,0.03163195239185168
1.97222,0.0311284046692607
1.97237,0.03141832608529793
1.97875,0.031570916304264895
1.97887,0.030853742275120166
1.97895,0.031036850537880523
1.99285,0.031738765545128556
1.99299,0.031326771953917754
2.00541,0.031036850537880523
2.00549,0.031662470435645074
2.01453,0.031280994888227664
2.01465,0.031021591515983826
2.02075,0.0315403982604715
2.02087,0.0315556572823682
2.04439,0.030930037384603648
2.04447,0.03137254901960784
2.04452,0.03176928358892195
2.04456,0.031158922713054094
2.0446,0.031448844129091325
2.05231,0.0315556572823682
2.05238,0.031021591515983826
2.06133,0.031189440756847486
2.0614,0.03167772945754177
2.06937,0.031448844129091325
2.06944,0.03100633249408713
2.08538,0.03179980163271534
2.08542,0.031280994888227664
2.10639,0.030716411078049895
2.10647,0.031494621194781414
2.10831,0.031662470435645074
2.10838,0.0311284046692607
2.10844,0.03175402456702525
2.11425,0.03184557869840543
2.12885,0.031143663691157397
2.12901,0.03143358510719463
2.13471,0.031738765545128556
2.13485,0.03131151293202106
2.14851,0.031448844129091325
2.14864,0.03189135576409552
2.17206,0.031494621194781414
2.17222,0.031326771953917754
2.17351,0.03187609674219882
2.17361,0.031494621194781414
2.17365,0.031067368581673915
2.1837,0.03158617532616159
2.18385,0.03164721141374838
2.19071,0.03125047684443427
2.19084,0.03163195239185168
2.2146,0.031860837720302126
2.21474,0.03131151293202106
2.21997,0.0315403982604715
2.22011,0.03176928358892195
2.23363,0.03108262760357061
2.23377,0.031326771953917754
2.23385,0.03176928358892195
2.23392,0.03167772945754177
2.23398,0.03137254901960784
2.24887,0.03189135576409552
2.24899,0.03167772945754177
2.26207,0.031067368581673915
2.26221,0.031570916304264895
2.27585,0.031616693369954985
2.27597,0.031097886625467308
2.28963,0.031692988479438466
2.28979,0.031906614785992216
2.28985,0.03134203097581445
2.2899,0.03147936217288472
2.30455,0.031784542610818645
2.30467,0.03131151293202106
2.30475,0.03134203097581445
2.31974,0.03181506065461204
2.31986,0.0315556572823682
2.33383,0.03138780804150454
2.33397,0.03181506065461204
2.34174,0.031326771953917754
2.34186,0.03125047684443427
2.34721,0.03189135576409552
2.34734,0.031570916304264895
2.35559,0.03096055542839704
2.35567,0.0315556572823682
2.36963,0.03176928358892195
2.36977,0.03131151293202106
2.36983,0.03158617532616159
2.38486,0.03192187380788891
2.385,0.031067368581673915
2.40234,0.03137254901960784
2.40236,0.03176928358892195
2.40239,0.031280994888227664
2.40241,0.031280994888227664
2.41631,0.031830319676508734
2.41633,0.031525139238574806
2.42378,0.031158922713054094
