Seg,mV
0.03,0.5226
0.05,0.5238
0.08,0.5121
0.11,0.5162
0.13,0.5187
0.16,0.5140
0.18,0.5026
0.21,0.5001
0.23,0.5131
0.26,0.5104
0.28,0.5123
0.31,0.5121
0.33,0.4889
0.36,0.5829
0.38,0.5275
0.41,0.5043
0.44,0.4965
0.46,0.4984
0.49,0.4906
0.51,0.4801
0.54,0.4711
0.56,0.4676
0.59,0.4430
0.61,0.4447
0.64,0.4752
0.66,0.5145
0.69,0.5297
0.71,0.5309
0.74,0.5248
0.77,0.5306
0.79,0.5297
0.82,0.5221
0.84,0.5265
0.87,0.5199
0.89,0.5314
0.92,0.5287
0.94,0.5172
0.97,0.5123
0.99,0.5206
1.02,0.5226
1.05,0.5221
1.07,0.5087
1.1,0.5197
1.12,0.5055
1.15,0.5177
1.17,0.5089
1.2,0.4903
1.22,0.5011
1.25,0.5084
1.27,0.5123
1.3,0.5170
1.32,0.5106
1.35,0.4877
1.38,0.5343
1.4,0.5731
1.43,0.5079
1.45,0.4950
1.48,0.4982
1.5,0.4828
1.53,0.4799
1.55,0.4723
1.58,0.4574
1.6,0.4476
1.63,0.4418
1.65,0.4532
1.68,0.4943
1.71,0.5109
1.73,0.5138
1.76,0.5206
1.78,0.5087
1.81,0.5182
1.83,0.5150
1.86,0.5133
1.88,0.5187
1.91,0.5177
1.93,0.5128
1.96,0.5177
1.99,0.5123
2.01,0.5128
2.04,0.5118
2.06,0.5160
2.09,0.5123
2.11,0.5250
2.14,0.5148
2.16,0.5050
2.19,0.5138
2.21,0.5167
2.24,0.5165
2.26,0.5148
2.29,0.4986
2.32,0.5192
2.34,0.4967
2.37,0.4860
2.39,0.5026
2.42,0.5028
2.44,0.5184
2.47,0.5162
2.49,0.5023
2.52,0.4806
2.54,0.5768
2.57,0.4986
2.59,0.5040
2.62,0.4879
2.65,0.4886
2.67,0.4806
2.7,0.4723
2.72,0.4659
2.75,0.4493
2.77,0.4379
2.8,0.4506
2.82,0.4879
2.85,0.5048
2.87,0.5187
2.9,0.5201
2.93,0.5201
2.95,0.5197
2.98,0.5197
3.0,0.5192
3.03,0.5255
3.05,0.5287
3.08,0.5192
3.1,0.5167
3.13,0.5219
3.15,0.5133
3.18,0.5189
3.2,0.5199
3.23,0.5260
3.26,0.5114
3.28,0.5158
3.31,0.5114
3.33,0.5079
3.36,0.5023
3.38,0.4923
3.41,0.4938
3.43,0.4982
3.46,0.5082
3.48,0.5148
3.51,0.5160
3.53,0.5062
3.56,0.4879
3.59,0.5666
3.61,0.5109
3.64,0.4913
3.66,0.4933
3.69,0.4769
3.71,0.4840
3.74,0.4894
3.76,0.4718
3.79,0.4615
3.81,0.4457
3.84,0.4474
3.87,0.4713
3.89,0.5075
3.92,0.5204
3.94,0.5243
3.97,0.5194
3.99,0.5177
4.02,0.5206
4.04,0.5228
4.07,0.5209
4.09,0.5265
4.12,0.5209
4.14,0.5333
4.17,0.5270
4.2,0.5194
4.22,0.5199
4.25,0.5297
4.27,0.5243
4.3,0.5192
4.32,0.5221
4.35,0.5170
4.37,0.5184
4.4,0.5223
4.42,0.5087
4.45,0.5167
4.48,0.5223
4.5,0.5065
4.53,0.4925
4.55,0.5033
4.58,0.5128
4.6,0.5038
4.63,0.5118
4.65,0.5145
4.68,0.5001
4.7,0.5463
4.73,0.5846
4.75,0.4930
4.78,0.4945
4.81,0.4962
4.83,0.4874
4.86,0.4857
4.88,0.4733
4.91,0.4640
4.93,0.4552
4.96,0.4393
4.98,0.4581
5.01,0.4889
5.03,0.5199
5.06,0.5241
5.08,0.5099
5.11,0.5219
5.14,0.5162
5.16,0.5118
5.19,0.5245
5.21,0.5206
5.24,0.5197
5.26,0.5260
5.29,0.5206
5.31,0.5226
5.34,0.5094
5.36,0.5209
5.39,0.5167
5.41,0.5033
5.44,0.5143
5.47,0.5079
5.49,0.4994
5.52,0.5097
5.54,0.5092
5.57,0.5011
5.59,0.5101
5.62,0.5094
5.64,0.5104
5.67,0.4972
5.69,0.5121
5.72,0.5048
5.75,0.5060
5.77,0.5050
5.8,0.5035
5.82,0.4925
5.85,0.5060
5.87,0.5140
5.9,0.4860
5.92,0.5060
5.95,0.4967
5.97,0.5040
6.0,0.5001
6.02,0.4906
6.05,0.5079
6.08,0.5841
6.1,0.4965
6.13,0.4835
6.15,0.4708
6.18,0.4769
6.2,0.4718
6.23,0.4659
6.25,0.4664
6.28,0.4532
6.3,0.4410
6.33,0.4623
6.35,0.4930
6.38,0.5189
6.41,0.5260
6.43,0.5228
6.46,0.5221
6.48,0.5260
6.51,0.5250
6.53,0.5285
6.56,0.5197
6.58,0.5280
6.61,0.5316
6.63,0.5294
6.66,0.5306
6.69,0.5228
6.71,0.5309
6.74,0.5187
6.76,0.5162
6.79,0.5075
6.81,0.5079
6.84,0.5162
6.86,0.5138
6.89,0.5072
6.91,0.5111
6.94,0.5109
6.96,0.5133
6.99,0.5153
7.02,0.5104
7.04,0.5128
7.07,0.5021
7.09,0.5148
7.12,0.4930
7.14,0.4928
7.17,0.4884
7.19,0.5109
7.22,0.5162
7.24,0.5177
7.27,0.5009
7.3,0.5089
7.32,0.5878
7.35,0.5094
7.37,0.4935
7.4,0.4864
7.42,0.4796
7.45,0.4777
7.47,0.4713
7.5,0.4552
7.52,0.4540
7.55,0.4464
7.57,0.4513
7.6,0.4847
7.63,0.5084
7.65,0.5219
7.68,0.5199
7.7,0.5255
7.73,0.5219
7.75,0.5079
7.78,0.5270
7.8,0.5092
7.83,0.5211
7.85,0.5219
7.88,0.5172
7.9,0.5243
7.93,0.5199
7.96,0.5194
7.98,0.5128
8.01,0.5236
8.03,0.5199
8.06,0.5216
8.08,0.5158
8.11,0.5197
8.13,0.5128
8.16,0.5111
8.18,0.5153
8.21,0.5143
8.23,0.5158
8.26,0.5138
8.29,0.5131
8.31,0.5138
8.34,0.5089
8.36,0.5126
8.39,0.5133
8.41,0.5053
8.44,0.4928
8.46,0.4965
8.49,0.5140
8.51,0.5206
8.54,0.5162
8.57,0.5104
8.59,0.4969
8.62,0.5749
8.64,0.5140
8.67,0.4969
8.69,0.4947
8.72,0.4916
8.74,0.4962
8.77,0.4777
8.79,0.4762
8.82,0.4532
8.84,0.4537
8.87,0.4449
8.9,0.4701
8.92,0.5109
8.95,0.5172
8.97,0.5201
9.0,0.5187
9.02,0.5238
9.05,0.5189
9.07,0.5206
9.1,0.5126
9.12,0.5282
9.15,0.5194
9.17,0.5267
9.2,0.5189
9.23,0.5167
9.25,0.5167
9.28,0.5201
9.3,0.5209
9.33,0.5172
9.35,0.5138
9.38,0.5104
9.4,0.5104
9.43,0.5231
9.45,0.5128
9.48,0.5062
9.51,0.5138
9.53,0.5089
9.56,0.5118
9.58,0.5099
9.61,0.5040
9.63,0.4952
9.66,0.4982
9.68,0.5140
9.71,0.5079
9.73,0.5094
9.76,0.5140
9.78,0.4867
9.81,0.5880
9.84,0.5138
9.86,0.5033
9.89,0.4894
9.91,0.4906
9.94,0.4847
9.96,0.4779
9.99,0.4584
