Seg,mV
0.04686,0.030411230640115968
0.047042,0.030457007705806057
0.047151,0.030457007705806057
0.047254,0.030426489662012664
0.069932,0.030426489662012664
0.070195,0.03048752574959945
0.070303,0.03044174868390936
0.070405,0.03088426031891356
0.07148,0.02896162355992981
0.071539,0.02920576791027695
0.089627,0.02954146639200427
0.089765,0.027435721370260166
0.089834,0.027924010070954453
0.119427,0.03060959792477302
0.119568,0.029358358129243915
0.119644,0.030212863355458915
0.119698,0.03237964446478981
0.119749,0.0307011520561532
0.135997,0.029144731822690166
0.136244,0.03230334935530633
0.136499,0.03201342793926909
0.136629,0.029999237048905166
0.161013,0.03268482490272374
0.161326,0.03466849774929427
0.161425,0.03237964446478981
0.181522,0.03471427481498436
0.181651,0.03572137026016632
0.181706,0.032867933165484094
0.181758,0.032898451209277486
0.184464,0.03590447852292668
0.184541,0.034607461661707486
0.204531,0.03401235980773632
0.204699,0.03656061646448463
0.226612,0.03561455710688945
0.22679,0.03437857633325704
0.22688,0.03689631494621195
0.226993,0.03680476081483177
0.227074,0.0345464255741207
0.250631,0.03585870145723659
0.250797,0.03715571831845579
0.250903,0.0354009308003357
0.251001,0.035156786449988556
0.251085,0.03643854428931106
0.251162,0.03555352101930266
0.274641,0.036453803311207754
0.274807,0.038239108873121236
0.274912,0.0362554360265507
0.274997,0.034699015793087665
0.291556,0.03778133821622034
0.291669,0.037628747997253374
0.291734,0.03476005188067445
0.31671,0.035660334172579536
0.316876,0.03614862287327383
0.31698,0.03447013046463722
0.317078,0.03727779049362936
0.320486,0.0375219348439765
0.320559,0.03413443198290989
0.337516,0.03584344243533989
0.337612,0.03671320668345159
0.339476,0.03468375677119097
0.339548,0.03358510719462882
0.361644,0.03506523231860838
0.36177,0.03329518577859159
0.361825,0.034363317311360345
0.361876,0.03601129167620355
0.361929,0.03476005188067445
0.384532,0.03346303501945525
0.384606,0.03622491798275731
0.384648,0.03639276722362097
0.384687,0.03389028763256275
0.407515,0.035706111238269625
0.407593,0.03590447852292668
0.407633,0.034363317311360345
0.407671,0.03471427481498436
0.42947,0.035370412756542305
0.429557,0.03274586099031052
0.429599,0.0328526741435874
0.431463,0.0345464255741207
0.431515,0.031570916304264895
0.4565,0.032028686961165787
0.456558,0.03393606469825284
0.456596,0.03193713282978561
0.468657,0.030670634012359806
0.468858,0.03451590753032731
0.468993,0.033112077515831236
0.490511,0.030731670099946592
0.490589,0.033035782406347754
0.490644,0.03305104142824445
0.492518,0.030518043793392843
0.518613,0.03259327077134356
0.518854,0.03422598611429008
0.519014,0.03105210955977722
0.519111,0.034271763179980166
0.545558,0.041672388799877925
0.545684,0.044586861982146946
0.545747,0.04969863431754024
0.545797,0.0567025253681239
0.570562,0.05642786297398337
0.570734,0.046173800259403375
0.570811,0.03863584344243534
0.570859,0.029144731822690166
0.592764,0.025223163195239186
0.592932,0.029571984435797664
0.593026,0.03179980163271534
0.595479,0.028336003662165255
0.595558,0.029907682917524988
0.595623,0.03138780804150454
0.595675,0.029434653238727397
0.595726,0.029602502479591057
0.595782,0.030579079880979628
0.621544,0.02929732204165713
0.621687,0.030899519340810255
0.621759,0.03338673990997177
0.621846,0.030258640421149004
0.648547,0.028854810406652935
0.648685,0.03224231326771954
0.648743,0.0324254215304799
0.676569,0.03065537499046311
0.676682,0.03158617532616159
0.676736,0.032730601968413826
0.676802,0.0302738994430457
0.683644,0.031952391851682305
0.683789,0.03360036621652552
0.683877,0.03091477836270695
0.683938,0.030853742275120166
0.685552,0.03422598611429008
0.685661,0.030518043793392843
0.710736,0.03044174868390936
0.71102,0.03518730449378195
0.711153,0.031998168917372394
0.73671,0.02832074464026856
0.736864,0.03234912642099642
0.736971,0.03459220263981079
0.737036,0.030975814450293737
0.766534,0.030594338902876324
0.766607,0.03295948729686427
0.766647,0.032898451209277486
0.766684,0.0349584191653315
0.76944,0.03689631494621195
0.76949,0.0345616845960174
0.769527,0.034988937209124896
0.77141,0.03778133821622034
0.796542,0.03744563973449302
0.796727,0.03643854428931106
0.796784,0.03805600061036087
0.796835,0.0366674296177615
0.823683,0.03492790112153811
0.823933,0.037201495384145876
0.824007,0.03683527885862516
0.824057,0.032730601968413826
0.82411,0.033234149691004806
0.849463,0.03297474631876097
0.849524,0.029571984435797664
0.849563,0.028976882581826506
0.8496,0.03065537499046311
0.854475,0.02746623941405356
0.854557,0.02766460669871061
0.854612,0.029846646829938202
0.854671,0.02664225223163195
0.881339,0.02447547112230106
0.881493,0.026855878538185704
0.881556,0.026382848859388113
0.905468,0.024979018844892044
0.905551,0.026199740596627757
0.905606,0.026031891355764097
0.905662,0.02481116960402838
0.931705,0.027191577019913024
0.931989,0.026932173647669186
0.932057,0.022842755779354542
0.932125,0.025055313954375526
0.932178,0.027862973983367668
0.932229,0.02532997634851606
0.957675,0.024750133516441595
0.95785,0.027191577019913024
0.959571,0.02613870450904097
0.959711,0.025848783093003737
0.984694,0.027862973983367668
0.984859,0.02652018005645838
0.984971,0.025726710917830166
0.9905,0.02883955138475624
0.990581,0.028580148012512397
1.01553,0.02589456015869383
1.015639,0.02716105897611963
1.015684,0.027679865720607308
1.015749,0.02468909742885481
1.042582,0.026489662012664988
1.042705,0.028641184100099183
1.046467,0.026596475165941862
1.046542,0.02566567483024338
1.046617,0.026382848859388113
1.046668,0.024216067750057222
1.070679,0.02426184481574731
1.070787,0.026886396581979097
1.070832,0.02511635004196231
1.089684,0.022919050888838024
1.089895,0.024780651560234988
1.089938,0.024979018844892044
1.089985,0.024628061341268024
1.09147,0.027527275501640344
1.091529,0.02758831158922713
1.116643,0.02456702525368124
1.116797,0.025223163195239186
1.116908,0.026825360494392308
1.116997,0.02545204852368963
1.144583,0.02456702525368124
1.144729,0.026489662012664988
1.17067,0.023819333180743113
1.170872,0.024322880903334097
1.170944,0.027191577019913024
1.170993,0.027954528114747846
1.171032,0.027679865720607308
1.189516,0.02848859388113222
1.189591,0.027725642786297397
1.189632,0.02627603570611124
1.189676,0.028076600289921417
1.216458,0.027771419851987486
