Seg,mV
0.0643785,0.03622491798275731
0.06443262,0.036194399938963916
0.06446576,0.036194399938963916
0.06449556,0.03620965896086061
0.08845496,0.03614862287327383
0.08852434,0.03613336385137713
0.08855867,0.03607232776379034
0.08859062,0.02713054093232624
0.09034181,0.021316853589684902
0.09037566,0.04415960936903945
0.10436702,0.0375219348439765
0.10440779,0.026169222552834364
0.10443258,0.049515526054779886
0.11938524,0.054474708171206226
0.11941981,0.03372243839169909
0.1534059,0.03860532539864195
0.15343666,0.032944228274967575
0.1534574,0.007873655298695353
0.15347743,0.014084077210650798
0.15539742,0.03398184176394293
0.15543222,0.028625925078202486
0.15839314,0.018493934538796063
0.15842342,0.03877317463950561
0.16649914,0.03634699015793088
0.16654181,0.017761501487754634
0.17340469,0.03390554665445945
0.18872333,0.04005493247882811
0.18876576,0.019790951400015258
0.20038033,0.0298619058518349
0.20040655,0.042923628595407035
0.2103641,0.02337682154573892
0.21039224,0.025772487983520255
0.21537256,0.0434882124055848
0.21539974,0.027283131151293202
0.22474909,0.02221713588158999
0.2247746,0.042969405661097124
0.23839808,0.032867933165484094
0.23844242,0.02021820401312276
0.25544143,0.040009155413138014
0.2554934,0.03788815136949721
0.25552583,0.019958800640878918
0.2708509,0.03643854428931106
0.27087903,0.041794460975051496
0.27090287,0.02136263065537499
0.28635168,0.03181506065461204
0.28642321,0.044586861982146946
0.28645539,0.02491798275730526
0.29937005,0.027603570611123826
0.29939556,0.04516670481422141
0.32633853,0.029449912260624093
0.32637906,0.023865110246433202
0.33144164,0.044251163500419625
0.33150792,0.03442435339894713
0.3404038,0.021896696421759364
0.34046412,0.041382467383840695
0.35440946,0.03860532539864195
0.35445523,0.02102693217364767
0.35448718,0.037369344625009536
0.35451698,0.04226749065384909
0.3683672,0.022003509575036242
0.36841702,0.03210498207064927
0.38137555,0.04431219958800641
0.38143754,0.024109254596780347
0.38146949,0.026794842450598915
0.39537835,0.044251163500419625
0.39542484,0.027817196917677575
0.39545608,0.022461280231937133
0.39548516,0.042221713588159
0.40538883,0.03193713282978561
0.40544033,0.019302662699320974
0.41439557,0.03906309605554284
0.41443872,0.0362706950484474
0.43246102,0.018326085297932403
0.43253303,0.03480582894636454
0.44194603,0.04007019150072481
0.44198537,0.019546807049668116
0.45042682,0.03002975509269856
0.45768166,0.04245059891660945
0.45772314,0.022491798275730526
0.46447635,0.025482566567483024
0.46451616,0.04327458609903105
0.47839284,0.02673380636301213
0.47843575,0.02191195544365606
0.47847199,0.0422369726100557
0.47850156,0.031738765545128556
0.50349307,0.01940947585259785
0.50353885,0.03949034866865034
0.50356865,0.0362554360265507
0.50359631,0.018616006713969634
0.50362396,0.03535515373464561
0.51855206,0.040009155413138014
0.51864314,0.019714656290531776
0.54047799,0.03079270618753338
0.54055667,0.042664225223163196
0.54061103,0.022629129472800793
0.54066157,0.02578774700541695
0.55541992,0.04284733348592355
0.55547404,0.026413366903181506
0.56941366,0.02214084077210651
0.56945658,0.04206912336919204
0.57639074,0.031403067063401235
0.57641983,0.019546807049668116
0.57644367,0.03909361409933623
0.5854032,0.03622491798275731
0.58544064,0.018768596932936598
0.59935188,0.03552300297550927
0.59937811,0.03981078812848096
0.60436177,0.019470511940184634
0.60440516,0.03048752574959945
0.6283927,0.04231326771953918
0.62843847,0.022613870450904097
0.63033652,0.02589456015869383
0.63036966,0.04257267109178302
0.63933897,0.02737468528267338
0.63936281,0.02340733958953231
0.63938594,0.04345769436179141
0.65436983,0.032227054245822846
0.66038656,0.020996414129854278
0.66043472,0.042084382391088734
0.68548751,0.038788433661402305
0.68557644,0.020538643472953384
0.68563342,0.03680476081483177
0.68568397,0.04118410009918364
0.69543362,0.020019836728465707
0.69549513,0.030472266727702754
0.7014792,0.042420080872816054
